ID,SalePrice
1461,135090.56
1462,164510.36
1463,173619.6
1464,184850.42
1465,184212.31
1466,170747.03
1467,163732.16
1468,161372.61
1469,196299.53
1470,126066.52
1471,194994.58
1472,96426.99
1473,104111.914
1474,152443.64
1475,111535.36
1476,308554.9
1477,233844.23
1478,255930.08
1479,268476.28
1480,371099.8
1481,318494.97
1482,190200.52
1483,151671.89
1484,141646.77
1485,175244.48
1486,201197.4
1487,322314.72
1488,229458.02
1489,177623.5
1490,196340.7
1491,191194.03
1492,96595.16
1493,191106.72
1494,291400.72
1495,295516.9
1496,217371.44
1497,183162.98
1498,157136.1
1499,154287.69
1500,142139.6
1501,167182.95
1502,138430.6
1503,244515.97
1504,229602.94
1505,212064.47
1506,192066.31
1507,282604.47
1508,204978.5
1509,139855.34
1510,144648.23
1511,144270.47
1512,167274.34
1513,147009.64
1514,158728.25
1515,202979.92
1516,144029.06
1517,166325.94
1518,141671.08
1519,218954.53
1520,134352.19
1521,137296.6
1522,167393.23
1523,117076.93
1524,134182.66
1525,126879.086
1526,122868.64
1527,108584.03
1528,137198.05
1529,142513.67
1530,167781.77
1531,104776.17
1532,96298.336
1533,147075.69
1534,116828.0
1535,138775.84
1536,120035.33
1537,63521.19
1538,166840.84
1539,190816.08
1540,103622.78
1541,138777.7
1542,144652.64
1543,195994.25
1544,79570.445
1545,116101.164
1546,127627.14
1547,128829.71
1548,141923.81
1549,118853.27
1550,134110.88
1551,117079.28
1552,132630.77
1553,136823.03
1554,115531.89
1555,157732.61
1556,83608.02
1557,109480.45
1558,92788.93
1559,69547.15
1560,120691.34
1561,138409.2
1562,135977.9
1563,114369.875
1564,158763.52
1565,141420.67
1566,233158.14
1567,73630.445
1568,205881.27
1569,135280.86
1570,142225.16
1571,123150.78
1572,146865.86
1573,225176.6
1574,111662.97
1575,220652.05
1576,225795.27
1577,172256.64
1578,139020.1
1579,144405.36
1580,193076.2
1581,149007.9
1582,127121.57
1583,326451.06
1584,232931.25
1585,143739.4
1586,75568.07
1587,100821.3
1588,147545.75
1589,99582.66
1590,137056.94
1591,92483.17
1592,107425.08
1593,123672.75
1594,130646.39
1595,115624.37
1596,242283.62
1597,184292.77
1598,199094.38
1599,162726.84
1600,173047.3
1601,65805.12
1602,124717.28
1603,79010.2
1604,259534.58
1605,249107.56
1606,165018.38
1607,196168.14
1608,194688.16
1609,174896.72
1610,137084.39
1611,128934.07
1612,171039.89
1613,167419.73
1614,124807.0
1615,89933.516
1616,80121.07
1617,93252.53
1618,121850.984
1619,144512.0
1620,188054.53
1621,144639.67
1622,135647.23
1623,292604.88
1624,218596.94
1625,133150.12
1626,169696.55
