ID,SalePrice
1461,131262.83
1462,164189.83
1463,180924.14
1464,201780.2
1465,168879.8
1466,175119.03
1467,166648.42
1468,159573.8
1469,193959.86
1470,124484.13
1471,196825.89
1472,95341.945
1473,101280.67
1474,148821.02
1475,109213.28
1476,339642.28
1477,232486.5
1478,271991.97
1479,258721.3
1480,468440.88
1481,335551.2
1482,209502.9
1483,165114.4
1484,159278.38
1485,181312.23
1486,203748.12
1487,345491.62
1488,248152.27
1489,183405.06
1490,232372.55
1491,197291.6
1492,97489.15
1493,193368.45
1494,292135.6
1495,298100.1
1496,220887.84
1497,183019.11
1498,155886.5
1499,155278.9
1500,156022.89
1501,172787.92
1502,144883.48
1503,258684.55
1504,233299.39
1505,212530.33
1506,197637.17
1507,262797.3
1508,194047.72
1509,152810.02
1510,142362.08
1511,141933.28
1512,169065.11
1513,156377.7
1514,154544.06
1515,198592.42
1516,155410.45
1517,159307.11
1518,142716.05
1519,204886.27
1520,133675.97
1521,132775.28
1522,172210.16
1523,120346.18
1524,126651.81
1525,130005.05
1526,127537.836
1527,116186.336
1528,140092.02
1529,137082.69
1530,174244.61
1531,104061.39
1532,101827.2
1533,144749.94
1534,116283.77
1535,155328.97
1536,118003.73
1537,71790.61
1538,158937.14
1539,202492.12
1540,91735.91
1541,140499.95
1542,140466.08
1543,204366.78
1544,85507.11
1545,108556.805
1546,125229.17
1547,131711.88
1548,134243.33
1549,116386.96
1550,130827.55
1551,116269.24
1552,133694.83
1553,146013.97
1554,125013.44
1555,160224.48
1556,95851.21
1557,110015.19
1558,92650.9
1559,78651.82
1560,131972.89
1561,125215.805
1562,135399.98
1563,119108.81
1564,153694.97
1565,142768.05
1566,216821.75
1567,73505.98
1568,203544.8
1569,133161.3
1570,141004.67
1571,123374.72
1572,142942.03
1573,246118.52
1574,114407.73
1575,221058.33
1576,227705.58
1577,182447.67
1578,139711.36
1579,147197.06
1580,191722.98
1581,149975.36
1582,129467.34
1583,301292.28
1584,232232.77
1585,143979.75
1586,66012.04
1587,95582.76
1588,145193.19
1589,99453.01
1590,132067.95
1591,95074.01
1592,117206.305
1593,122694.164
1594,131351.73
1595,119373.77
1596,220941.36
1597,182764.62
1598,202072.16
1599,167141.34
1600,164733.92
1601,60884.57
1602,116112.12
1603,79128.9
1604,271013.22
1605,242605.02
1606,166952.56
1607,181053.4
1608,196957.72
1609,176146.62
1610,156056.06
1611,131969.25
1612,166016.12
1613,169974.81
1614,132389.9
1615,99582.17
1616,84591.07
1617,102128.11
1618,126859.375
1619,159125.36
1620,186523.66
1621,142576.34
1622,142994.52
1623,271215.2
1624,225312.36
1625,130823.68
1626,165756.36
1627,190628.0
